DATA_RILEVAZIONE,CODICE_PRODOTTO,NOME_PRODOTTO,PREZZO,ACCISA,IVA,NETTO,VARIAZIONE
2021-11-29,6,O.C. fluido BTZ,"923,91","166,84","83,99","673,08","9,64"
2021-11-29,8,O.C. denso BTZ,"623,44","31,39",0,"592,05","11,33"
2021-12-06,1,Benzina,"1.732,9","728,4","312,49","692,01","-9,86"
2021-12-06,2,Gasolio auto,"1.597,75","617,4","288,12","692,23","-9,74"
2021-12-06,5,GPL,"829,14","147,27","149,52","532,35","-6,19"
2021-12-06,3,Gasolio riscaldamento,"1.367,82","403,21","246,66","717,95","-34,61"
2021-12-06,6,O.C. fluido BTZ,"896,09","166,84","81,46","647,79","-27,82"
2021-12-06,8,O.C. denso BTZ,"579,44","31,39",0,"548,05",-44
2021-12-13,1,Benzina,"1.725,35","728,4","311,13","685,82","-7,55"
2021-12-13,2,Gasolio auto,"1.590,37","617,4","286,79","686,18","-7,38"
2021-12-13,5,GPL,"822,16","147,27","148,26","526,63","-6,98"
2021-12-13,3,Gasolio riscaldamento,"1.384,68","403,21","249,7","731,77","16,86"
2021-12-13,6,O.C. fluido BTZ,"898,36","166,84","81,67","649,85","2,27"
2021-12-13,8,O.C. denso BTZ,"595,89","31,39",0,"564,5","16,45"
2021-12-20,1,Benzina,"1.722,46","728,4","310,61","683,45","-2,89"
2021-12-20,2,Gasolio auto,"1.587,14","617,4","286,21","683,53","-3,23"
2021-12-20,5,GPL,"819,16","147,27","147,72","524,17",-3
2021-12-20,3,Gasolio riscaldamento,"1.388,25","403,21","250,34","734,7","3,57"
2021-12-20,6,O.C. fluido BTZ,"897,64","166,84","81,6","649,2","-0,72"
2021-12-20,8,O.C. denso BTZ,"592,22","31,39",0,"560,83","-3,67"
2021-12-27,1,Benzina,"1.719,59","728,4","310,09","681,1","-2,87"
2021-12-27,2,Gasolio auto,"1.585,32","617,4","285,88","682,04","-1,82"
2021-12-27,5,GPL,"819,37","147,27","147,76","524,34","0,21"
2021-12-27,3,Gasolio riscaldamento,"1.394,11","403,21","251,4","739,5","5,86"
2021-12-27,6,O.C. fluido BTZ,"897,91","166,84","81,63","649,44","0,27"
2021-12-27,8,O.C. denso BTZ,"594,78","31,39",0,"563,39","2,56"
2022-01-03,1,Benzina,"1.723,06","728,4","310,72","683,94","3,47"
2022-01-03,2,Gasolio auto,"1.587,92","617,4","286,35","684,17","2,6"
2022-01-03,5,GPL,"818,31","147,27","147,56","523,48","-1,06"
2022-01-03,3,Gasolio riscaldamento,"1.393,75","403,21","251,33","739,21","-0,36"
2022-01-03,6,O.C. fluido BTZ,"906,45","166,84","82,4","657,21","8,54"
2022-01-03,8,O.C. denso BTZ,"606,89","31,39",0,"575,5","12,11"
2022-01-10,1,Benzina,"1.733,4","728,4","312,58","692,42","10,34"
2022-01-10,2,Gasolio auto,"1.598,01","617,4","288,17","692,44","10,09"
2022-01-10,5,GPL,"819,01","147,27","147,69","524,05","0,7"
2022-01-10,3,Gasolio riscaldamento,"1.422,64","403,21","256,54","762,89","28,89"
2022-01-10,6,O.C. fluido BTZ,"917,27","166,84","83,39","667,04","10,82"
2022-01-10,8,O.C. denso BTZ,"621,89","31,39",0,"590,5",15
2022-01-17,1,Benzina,"1.754,31","728,4","316,35","709,56","20,91"
2022-01-17,2,Gasolio auto,"1.620,24","617,4","292,17","710,67","22,23"
2022-01-17,5,GPL,"817,12","147,27","147,35","522,5","-1,89"
2022-01-17,3,Gasolio riscaldamento,"1.436,82","403,21","259,1","774,51","14,18"
2022-01-17,6,O.C. fluido BTZ,926,"166,84","84,18","674,98","8,73"
2022-01-17,8,O.C. denso BTZ,"626,89","31,39",0,"595,5",5
2022-01-24,1,Benzina,"1.778,64","728,4","320,74","729,5","24,33"
2022-01-24,2,Gasolio auto,"1.647,14","617,4","297,03","732,71","26,9"
2022-01-24,5,GPL,"816,72","147,27","147,28","522,17","-0,4"
2022-01-24,3,Gasolio riscaldamento,1.466,"403,21","264,36","798,43","29,18"
2022-01-24,6,O.C. fluido BTZ,"933,09","166,84","84,83","681,42","7,09"
2022-01-24,8,O.C. denso BTZ,"658,11","31,39",0,"626,72","31,22"
2022-01-31,1,Benzina,"1.796,72","728,4",324,"744,32","18,08"
2022-01-31,2,Gasolio auto,"1.667,29","617,4","300,66","749,23","20,15"
2022-01-31,5,GPL,"817,37","147,27","147,39","522,71","0,65"
2022-01-31,3,Gasolio riscaldamento,"1.479,88","403,21","266,86","809,81","13,88"
2022-01-31,6,O.C. fluido BTZ,"950,18","166,84","86,38","696,96","17,09"
2022-01-31,8,O.C. denso BTZ,"665,22","31,39",0,"633,83","7,11"
2022-02-07,1,Benzina,"1.819,32","728,4","328,07","762,85","22,6"
2022-02-07,2,Gasolio auto,"1.690,59","617,4","304,86","768,33","23,3"
2022-02-07,5,GPL,"817,7","147,27","147,45","522,98","0,33"
2022-02-07,3,Gasolio riscaldamento,"1.500,08","403,21","270,51","826,36","20,2"
2022-02-07,6,O.C. fluido BTZ,"977,09","166,84","88,83","721,42","26,91"
2022-02-07,8,O.C. denso BTZ,"675,78","31,39",0,"644,39","10,56"
2022-02-14,1,Benzina,"1.835,26","728,4","330,95","775,91","15,94"
2022-02-14,2,Gasolio auto,"1.708,19","617,4","308,03","782,76","17,6"
2022-02-14,5,GPL,"816,52","147,27","147,24","522,01","-1,18"
2022-02-14,3,Gasolio riscaldamento,"1.508,84","403,21","272,09","833,54","8,76"
2022-02-14,6,O.C. fluido BTZ,"980,55","166,84","89,14","724,57","3,46"
2022-02-14,8,O.C. denso BTZ,"678,56","31,39",0,"647,17","2,78"
2022-02-21,1,Benzina,"1.849,94","728,4","333,6","787,94","14,68"
2022-02-21,2,Gasolio auto,"1.722,36","617,4","310,59","794,37","14,17"
2022-02-21,5,GPL,"816,81","147,27","147,29","522,25","0,29"
2022-02-21,3,Gasolio riscaldamento,"1.515,16","403,21","273,23","838,72","6,32"
2022-02-21,6,O.C. fluido BTZ,"986,36","166,84","89,67","729,85","5,81"
2022-02-21,8,O.C. denso BTZ,"684,89","31,39",0,"653,5","6,33"
2022-02-28,1,Benzina,"1.868,86","728,4","337,01","803,45","18,92"
2022-02-28,2,Gasolio auto,"1.740,47","617,4","313,86","809,21","18,11"
2022-02-28,5,GPL,"817,34","147,27","147,39","522,68","0,53"
2022-02-28,3,Gasolio riscaldamento,"1.564,64","403,21","282,15","879,28","49,48"
2022-02-28,6,O.C. fluido BTZ,1.020,"166,84","92,73","760,43","33,64"
2022-02-28,8,O.C. denso BTZ,"725,78","31,39",0,"694,39","40,89"
2022-03-07,1,Benzina,"1.953,14","728,4","352,21","872,53","84,28"
2022-03-07,2,Gasolio auto,"1.829,33","617,4","329,88","882,05","88,86"
2022-03-07,5,GPL,"853,55","147,27","153,92","552,36","36,21"
2022-03-07,3,Gasolio riscaldamento,"1.715,92","403,21","309,43","1.003,28","151,28"
2022-03-07,6,O.C. fluido BTZ,"1.109,36","166,84","100,85","841,67","89,36"
2022-03-07,8,O.C. denso BTZ,"827,78","31,39",0,"796,39",102
2022-03-14,1,Benzina,"2.184,58","728,4","393,94","1.062,24","231,44"
2022-03-14,2,Gasolio auto,"2.154,63","617,4","388,54","1.148,69","325,3"
2022-03-14,5,GPL,"870,67","147,27","157,01","566,39","17,12"
2022-03-14,3,Gasolio riscaldamento,"1.820,8","403,21","328,34","1.089,25","104,88"
2022-03-14,6,O.C. fluido BTZ,"1.168,09","166,84","106,19","895,06","58,73"
2022-03-14,8,O.C. denso BTZ,"857,67","31,39",0,"826,28","29,89"
2022-03-21,1,Benzina,"2.137,19","728,4","385,39","1.023,4","-47,39"
2022-03-21,2,Gasolio auto,"2.124,56","617,4","383,12","1.124,04","-30,07"
2022-03-21,5,GPL,"876,81","147,27","158,11","571,43","6,14"
2022-03-21,3,Gasolio riscaldamento,"1.791,4","403,21","323,04","1.065,15","-29,4"
2022-03-21,6,O.C. fluido BTZ,"1.157,36","166,84","105,21","885,31","-10,73"
2022-03-21,8,O.C. denso BTZ,"782,22","31,39",0,"750,83","-75,45"
2022-03-28,1,Benzina,"1.870,44","478,4","337,29","1.054,75","-266,75"
2022-03-28,2,Gasolio auto,"1.857,88","367,4","335,03","1.155,45","-266,68"
2022-03-28,5,GPL,"843,54","100,44","152,11","590,99","-33,27"
2022-03-28,3,Gasolio riscaldamento,"1.841,88","403,21","332,14","1.106,53","50,48"
2022-03-28,6,O.C. fluido BTZ,"1.172,27","166,84","106,57","898,86","14,91"
2022-03-28,8,O.C. denso BTZ,"835,67","31,39",0,"804,28","53,45"
2022-04-04,1,Benzina,"1.792,72","478,4","323,28","991,04","-77,72"
2022-04-04,2,Gasolio auto,"1.788,17","367,4","322,46","1.098,31","-69,71"
2022-04-04,5,GPL,"829,69","100,44","149,62","579,63","-13,85"
2022-04-04,3,Gasolio riscaldamento,"1.758,71","403,21","317,14","1.038,36","-83,17"
2022-04-04,6,O.C. fluido BTZ,"1.156,91","166,84","105,17","884,9","-15,36"
2022-04-04,8,O.C. denso BTZ,"798,44","31,39",0,"767,05","-37,23"
2022-04-11,1,Benzina,"1.765,36","478,4","318,34","968,62","-27,36"
2022-04-11,2,Gasolio auto,"1.760,56","367,4","317,48","1.075,68","-27,61"
2022-04-11,5,GPL,"837,28","100,44","150,98","585,86","7,59"
2022-04-11,3,Gasolio riscaldamento,"1.737,44","403,21","313,31","1.020,92","-21,27"
2022-04-11,6,O.C. fluido BTZ,"1.135,27","166,84","103,21","865,22","-21,64"
2022-04-11,8,O.C. denso BTZ,"765,89","31,39",0,"734,5","-32,55"
2022-04-18,1,Benzina,"1.757,24","478,4","316,88","961,96","-8,12"
2022-04-18,2,Gasolio auto,"1.750,73","367,4","315,71","1.067,62","-9,83"
2022-04-18,5,GPL,"838,93","100,44","151,28","587,21","1,65"
2022-04-18,3,Gasolio riscaldamento,"1.785,76","403,21","322,02","1.060,53","48,32"
2022-04-18,6,O.C. fluido BTZ,"1.155,91","166,84","105,08","883,99","20,64"
2022-04-18,8,O.C. denso BTZ,"787,33","31,39",0,"755,94","21,44"
2022-04-25,1,Benzina,"1.766,28","478,4","318,51","969,37","9,04"
2022-04-25,2,Gasolio auto,"1.767,42","367,4","318,72","1.081,3","16,69"
2022-04-25,5,GPL,"840,48","100,44","151,56","588,48","1,55"
2022-04-25,3,Gasolio riscaldamento,"1.792,83","403,21","323,3","1.066,32","7,07"
2022-04-25,6,O.C. fluido BTZ,"1.160,27","166,84","105,48","887,95","4,36"
2022-04-25,8,O.C. denso BTZ,790,"31,39",0,"758,61","2,67"
2022-05-02,1,Benzina,"1.778,28","478,4","320,67","979,21",12
2022-05-02,2,Gasolio auto,"1.791,12","367,4","322,99","1.100,73","23,7"
2022-05-02,5,GPL,"844,79","100,44","152,34","592,01","4,31"
2022-05-02,3,Gasolio riscaldamento,"1.839,33","403,21","331,68","1.104,44","46,5"
2022-05-02,6,O.C. fluido BTZ,"1.179,45","166,84","107,22","905,39","19,18"
2022-05-02,8,O.C. denso BTZ,"804,78","31,39",0,"773,39","14,78"
2022-05-09,1,Benzina,"1.808,27","478,4","326,08","1.003,79","29,99"
2022-05-09,2,Gasolio auto,"1.830,6","367,4","330,11","1.133,09","39,48"
2022-05-09,5,GPL,"837,75","100,44","151,07","586,24","-7,04"
2022-05-09,3,Gasolio riscaldamento,"1.827,79","403,21","329,6","1.094,98","-11,54"
2022-05-09,6,O.C. fluido BTZ,"1.169,09","166,84","106,28","895,97","-10,36"
2022-05-09,8,O.C. denso BTZ,"801,11","31,39",0,"769,72","-3,67"
2022-05-16,1,Benzina,"1.823,14","478,4","328,76","1.015,98","14,87"
2022-05-16,2,Gasolio auto,"1.827,96","367,4","329,63","1.130,93","-2,64"
2022-05-16,5,GPL,"834,31","100,44","150,45","583,42","-3,44"
2022-05-16,3,Gasolio riscaldamento,"1.808,92","403,21","326,2","1.079,51","-18,87"
2022-05-16,6,O.C. fluido BTZ,"1.168,18","166,84","106,2","895,14","-0,91"
2022-05-16,8,O.C. denso BTZ,"795,89","31,39",0,"764,5","-5,22"
2022-05-23,1,Benzina,"1.873,11","478,4","337,77","1.056,94","49,97"
2022-05-23,2,Gasolio auto,"1.819,95","367,4","328,19","1.124,36","-8,01"
2022-05-23,5,GPL,"832,08","100,44","150,05","581,59","-2,23"
2022-05-23,3,Gasolio riscaldamento,"1.785,74","403,21","322,02","1.060,51","-23,18"
2022-05-23,6,O.C. fluido BTZ,1.190,"166,84","108,18","914,98","21,82"
2022-05-23,8,O.C. denso BTZ,"801,89","31,39",0,"770,5",6
2022-05-30,1,Benzina,"1.885,46","478,4",340,"1.067,06","12,35"
2022-05-30,2,Gasolio auto,"1.812,79","367,4","326,9","1.118,49","-7,16"
2022-05-30,5,GPL,"830,89","100,44","149,83","580,62","-1,19"
2022-05-30,3,Gasolio riscaldamento,"1.819,29","403,21","328,07","1.088,01","33,55"
2022-05-30,6,O.C. fluido BTZ,"1.205,27","166,84","109,57","928,86","15,27"
2022-05-30,8,O.C. denso BTZ,"814,56","31,39",0,"783,17","12,67"
2022-06-06,1,Benzina,"1.940,54","478,4","349,93","1.112,21","55,08"
2022-06-06,2,Gasolio auto,"1.851,52","367,4","333,88","1.150,24","38,73"
2022-06-06,5,GPL,"830,25","100,44","149,72","580,09","-0,64"
2022-06-06,3,Gasolio riscaldamento,"1.899,71","403,21","342,57","1.153,93","80,42"
2022-06-06,6,O.C. fluido BTZ,"1.236,45","166,84","112,4","957,21","31,18"
2022-06-06,8,O.C. denso BTZ,"838,78","31,39",0,"807,39","24,22"
2022-06-13,1,Benzina,"2.014,26","478,4","363,23","1.172,63","73,72"
2022-06-13,2,Gasolio auto,"1.935,27","367,4","348,98","1.218,89","83,75"
2022-06-13,5,GPL,"829,79","100,44","149,63","579,72","-0,46"
2022-06-13,3,Gasolio riscaldamento,"1.958,48","403,21","353,17","1.202,1","58,77"
2022-06-13,6,O.C. fluido BTZ,"1.260,27","166,84","114,57","978,86","23,82"
2022-06-13,8,O.C. denso BTZ,"858,56","31,39",0,"827,17","19,78"
2022-06-20,1,Benzina,"2.063,48","478,4","372,1","1.212,98","49,22"
2022-06-20,2,Gasolio auto,"2.006,04","367,4","361,74","1.276,9","70,77"
2022-06-20,5,GPL,"829,72","100,44","149,62","579,66","-0,07"
2022-06-20,3,Gasolio riscaldamento,"1.991,41","403,21","359,11","1.229,09","32,93"
2022-06-20,6,O.C. fluido BTZ,"1.270,91","166,84","115,54","988,53","10,64"
2022-06-20,8,O.C. denso BTZ,"832,44","31,39",0,"801,05","-26,12"
2022-06-27,1,Benzina,"2.073,98","478,4",374,"1.221,58","10,5"
2022-06-27,2,Gasolio auto,"2.033,83","367,4","366,76","1.299,67","27,79"
2022-06-27,5,GPL,"829,63","100,44","149,61","579,58","-0,09"
2022-06-27,3,Gasolio riscaldamento,"2.011,59","403,21","362,75","1.245,63","20,18"
2022-06-27,6,O.C. fluido BTZ,"1.270,45","166,84","115,5","988,11","-0,46"
2022-06-27,8,O.C. denso BTZ,806,"31,39",0,"774,61","-26,44"
2022-07-04,1,Benzina,"2.065,05","478,4","372,39","1.214,26","-8,93"
2022-07-04,2,Gasolio auto,"2.022,53","367,4","364,72","1.290,41","-11,3"
2022-07-04,5,GPL,"828,89","100,44","149,47","578,98","-0,74"
2022-07-04,3,Gasolio riscaldamento,"1.972,42","403,21","355,68","1.213,53","-39,17"
2022-07-04,6,O.C. fluido BTZ,"1.229,36","166,84","111,76","950,76","-41,09"
2022-07-04,8,O.C. denso BTZ,818,"31,39",0,"786,61",12
2022-07-11,1,Benzina,"2.028,44","478,4","365,78","1.184,26","-36,61"
2022-07-11,2,Gasolio auto,"1.981,63","367,4","357,34","1.256,89","-40,9"
2022-07-11,5,GPL,"826,76","100,44","149,09","577,23","-2,13"
2022-07-11,3,Gasolio riscaldamento,"1.958,61","403,21","353,19","1.202,21","-13,81"
2022-07-11,6,O.C. fluido BTZ,"1.262,27","166,84","114,75","980,68","32,91"
2022-07-11,8,O.C. denso BTZ,"799,44","31,39",0,"768,05","-18,56"
2022-07-18,1,Benzina,"1.988,71","478,4","358,62","1.151,69","-39,73"
2022-07-18,2,Gasolio auto,"1.940,89","367,4",350,"1.223,49","-40,74"
2022-07-18,5,GPL,"825,41","100,44","148,84","576,13","-1,35"
2022-07-18,3,Gasolio riscaldamento,1.947,"403,21","351,1","1.192,69","-11,61"
2022-07-18,6,O.C. fluido BTZ,"1.200,73","166,84","109,16","924,73","-61,54"
2022-07-18,8,O.C. denso BTZ,"771,44","31,39",0,"740,05",-28
2022-07-25,1,Benzina,"1.937,48","478,4","349,38","1.109,7","-51,23"
2022-07-25,2,Gasolio auto,"1.894,46","367,4","341,62","1.185,44","-46,43"
2022-07-25,5,GPL,"823,58","100,44","148,51","574,63","-1,83"
2022-07-25,3,Gasolio riscaldamento,1.887,"403,21","340,28","1.143,51",-60
2022-07-25,6,O.C. fluido BTZ,1.199,"166,84",109,"923,16","-1,73"
2022-07-25,8,O.C. denso BTZ,"791,56","31,39",0,"760,17","20,12"
2022-08-01,1,Benzina,"1.877,15","478,4","338,5","1.060,25","-60,33"
2022-08-01,2,Gasolio auto,"1.851,65","367,4","333,9","1.150,35","-42,81"
2022-08-01,5,GPL,"820,68","100,44","147,99","572,25","-2,9"
2022-08-01,3,Gasolio riscaldamento,"1.884,09","403,21","339,75","1.141,13","-2,91"
2022-08-01,6,O.C. fluido BTZ,"1.210,82","166,84","110,07","933,91","11,82"
2022-08-01,8,O.C. denso BTZ,"791,67","31,39",0,"760,28","0,11"
2022-08-08,1,Benzina,"1.830,6","478,4","330,11","1.022,09","-46,55"
2022-08-08,2,Gasolio auto,"1.811,28","367,4","326,62","1.117,26","-40,37"
2022-08-08,5,GPL,"808,98","100,44","145,88","562,66","-11,7"
2022-08-08,3,Gasolio riscaldamento,"1.779,89","403,21","320,96","1.055,72","-104,2"
2022-08-08,6,O.C. fluido BTZ,"1.193,2","166,84","108,47","917,89","-17,62"
2022-08-08,8,O.C. denso BTZ,"763,33","31,39",0,"731,94","-28,34"
2022-08-15,1,Benzina,"1.770,22","478,4","319,22","972,6","-60,38"
2022-08-15,2,Gasolio auto,"1.756,53","367,4","316,75","1.072,38","-54,75"
2022-08-15,5,GPL,"800,4","100,44","144,33","555,63","-8,58"
2022-08-15,3,Gasolio riscaldamento,"1.750,94","403,21","315,74","1.031,99","-28,95"
2022-08-15,6,O.C. fluido BTZ,"1.228,27","166,84","111,66","949,77","35,07"
2022-08-15,8,O.C. denso BTZ,"776,22","31,39",0,"744,83","12,89"
2022-08-22,1,Benzina,"1.749,31","478,4","315,45","955,46","-20,91"
2022-08-22,2,Gasolio auto,"1.744,4","367,4","314,56","1.062,44","-12,13"
2022-08-22,5,GPL,"805,11","100,44","145,18","559,49","4,71"
2022-08-22,3,Gasolio riscaldamento,"1.793,86","403,21","323,48","1.067,17","42,92"
2022-08-22,6,O.C. fluido BTZ,"1.212,91","166,84","110,26","935,81","-15,36"
2022-08-22,8,O.C. denso BTZ,"769,33","31,39",0,"737,94","-6,89"
2022-08-29,1,Benzina,"1.761,48","478,4","317,64","965,44","12,17"
2022-08-29,2,Gasolio auto,"1.808,69","367,4","326,16","1.115,13","64,29"
2022-08-29,5,GPL,"798,3","100,44","143,96","553,9","-6,81"
2022-08-29,3,Gasolio riscaldamento,"1.870,71","403,21","337,34","1.130,16","76,85"
2022-08-29,6,O.C. fluido BTZ,"1.244,64","166,84","113,15","964,65","31,73"
2022-08-29,8,O.C. denso BTZ,"801,22","31,39",0,"769,83","31,89"
2022-09-05,1,Benzina,"1.746,58","478,4","314,96","953,22","-14,9"
2022-09-05,2,Gasolio auto,"1.838,4","367,4","331,51","1.139,49","29,71"
2022-09-05,5,GPL,"802,29","100,44","144,68","557,17","3,99"
2022-09-05,3,Gasolio riscaldamento,"1.862,35","403,21","335,83","1.123,31","-8,36"
2022-09-05,6,O.C. fluido BTZ,"1.215,2","166,84","110,47","937,89","-29,44"
2022-09-05,8,O.C. denso BTZ,"759,56","31,39",0,"728,17","-41,66"
2022-09-12,1,Benzina,"1.722,22","478,4","310,56","933,26","-24,36"
2022-09-12,2,Gasolio auto,"1.827,79","367,4","329,6","1.130,79","-10,61"
2022-09-12,5,GPL,"802,54","100,44","144,72","557,38","0,25"
2022-09-12,3,Gasolio riscaldamento,"1.825,04","403,21","329,11","1.092,72","-37,31"
2022-09-12,6,O.C. fluido BTZ,"1.195,09","166,84","108,64","919,61","-20,11"
2022-09-12,8,O.C. denso BTZ,"739,67","31,39",0,"708,28","-19,89"
2022-09-19,1,Benzina,"1.691,49","478,4","305,02","908,07","-30,73"
2022-09-19,2,Gasolio auto,"1.803,09","367,4","325,15","1.110,54","-24,7"
2022-09-19,5,GPL,"800,58","100,44","144,37","555,77","-1,96"
2022-09-19,3,Gasolio riscaldamento,"1.771,42","403,21","319,44","1.048,77","-53,62"
2022-09-19,6,O.C. fluido BTZ,1.186,"166,84","107,82","911,34","-9,09"
2022-09-19,8,O.C. denso BTZ,"734,56","31,39",0,"703,17","-5,11"
2022-09-26,1,Benzina,"1.656,12","478,4","298,64","879,08","-35,37"
2022-09-26,2,Gasolio auto,"1.761,73","367,4","317,69","1.076,64","-41,36"
2022-09-26,5,GPL,"799,38","100,44","144,15","554,79","-1,2"
2022-09-26,3,Gasolio riscaldamento,"1.789,38","403,21","322,68","1.063,49","17,96"
2022-09-26,6,O.C. fluido BTZ,"1.189,45","166,84","108,13","914,48","3,45"
2022-09-26,8,O.C. denso BTZ,"740,22","31,39",0,"708,83","5,66"
2022-10-03,1,Benzina,"1.632,81","478,4","294,44","859,97","-23,31"
2022-10-03,2,Gasolio auto,"1.738,33","367,4","313,47","1.057,46","-23,4"
2022-10-03,5,GPL,"796,66","100,44","143,66","552,56","-2,72"
2022-10-03,3,Gasolio riscaldamento,"1.792,42","403,21","323,22","1.065,99","3,04"
2022-10-03,6,O.C. fluido BTZ,"1.184,64","166,84","107,69","910,11","-4,81"
2022-10-03,8,O.C. denso BTZ,"738,44","31,39",0,"707,05","-1,78"
2022-10-10,1,Benzina,"1.659,78","478,4","299,3","882,08","26,97"
2022-10-10,2,Gasolio auto,"1.788,98","367,4","322,6","1.098,98","50,65"
2022-10-10,5,GPL,"794,86","100,44","143,34","551,08","-1,8"
2022-10-10,3,Gasolio riscaldamento,"1.894,96","403,21","341,71","1.150,04","102,54"
2022-10-10,6,O.C. fluido BTZ,"1.226,45","166,84","111,5","948,11","41,81"
2022-10-10,8,O.C. denso BTZ,"764,22","31,39",0,"732,83","25,78"
2022-10-17,1,Benzina,"1.697,59","478,4","306,12","913,07","37,81"
2022-10-17,2,Gasolio auto,"1.882,67","367,4","339,5","1.175,77","93,69"
2022-10-17,5,GPL,"793,71","100,44","143,13","550,14","-1,15"
2022-10-17,3,Gasolio riscaldamento,"1.911,04","403,21","344,61","1.163,22","16,08"
2022-10-17,6,O.C. fluido BTZ,"1.233,82","166,84","112,17","954,81","7,37"
2022-10-17,8,O.C. denso BTZ,"750,89","31,39",0,"719,5","-13,33"
2022-10-24,1,Benzina,"1.691,24","478,4","304,98","907,86","-6,35"
2022-10-24,2,Gasolio auto,"1.880,08","367,4","339,03","1.173,65","-2,59"
2022-10-24,5,GPL,"787,24","100,44","141,96","544,84","-6,47"
2022-10-24,3,Gasolio riscaldamento,"1.882,22","403,21","339,42","1.139,59","-28,82"
2022-10-24,6,O.C. fluido BTZ,"1.224,91","166,84","111,36","946,71","-8,91"
2022-10-24,8,O.C. denso BTZ,"736,11","31,39",0,"704,72","-14,78"
2022-10-31,1,Benzina,"1.677,74","478,4","302,54","896,8","-13,5"
2022-10-31,2,Gasolio auto,"1.865,54","367,4","336,41","1.161,73","-14,54"
2022-10-31,5,GPL,"777,79","100,44","140,26","537,09","-9,45"
2022-10-31,3,Gasolio riscaldamento,"1.866,61","403,21","336,6","1.126,8","-15,61"
2022-10-31,6,O.C. fluido BTZ,1.223,"166,84","111,18","944,98","-1,91"
2022-10-31,8,O.C. denso BTZ,"742,11","31,39",0,"710,72",6
2022-11-07,1,Benzina,"1.687,73","478,4","304,34","904,99","9,99"
2022-11-07,2,Gasolio auto,"1.858,56","367,4","335,15","1.156,01","-6,98"
2022-11-07,5,GPL,"779,25","100,44","140,52","538,29","1,46"
2022-11-07,3,Gasolio riscaldamento,"1.848,91","403,21","333,41","1.112,29","-17,7"
2022-11-07,6,O.C. fluido BTZ,"1.221,27","166,84","111,02","943,41","-1,73"
2022-11-07,8,O.C. denso BTZ,"745,89","31,39",0,"714,5","3,78"
2022-11-14,1,Benzina,"1.709,93","478,4","308,35","923,18","22,2"
2022-11-14,2,Gasolio auto,"1.852,46","367,4","334,05","1.151,01","-6,1"
2022-11-14,5,GPL,"776,94","100,44","140,1","536,4","-2,31"
2022-11-14,3,Gasolio riscaldamento,"1.800,17","403,21","324,62","1.072,34","-48,74"
2022-11-14,6,O.C. fluido BTZ,"1.206,73","166,84","109,7","930,19","-14,54"
2022-11-14,8,O.C. denso BTZ,"732,11","31,39",0,"700,72","-13,78"
2022-11-21,1,Benzina,"1.697,11","478,4","306,04","912,67","-12,82"
